TX19	1	1019.000	2.000	0.000	354821.928	4742307.544	1302.345
TX20	1	1020.000	2.000	0.000	354764.344	4742319.297	1302.445
TX21	1	1021.000	2.000	0.000	354704.751	4742331.326	1300.920
TX22	1	1022.000	2.000	0.000	354645.578	4742341.140	1301.680
TX23	1	1023.000	2.000	0.000	354587.688	4742355.130	1302.336
TX24	1	1024.000	2.000	0.000	354529.181	4742367.205	1302.414
TX25	1	1025.000	2.000	0.000	354470.421	4742379.355	1302.527
TX26	1	1026.000	2.000	0.000	354412.422	4742390.182	1302.630
TX27	1	1027.000	2.000	0.000	354352.760	4742400.210	1302.808
TX28	1	1028.000	2.000	0.000	354293.723	4742413.270	1302.473
TX29	1	1029.000	2.000	0.000	354235.086	4742424.674	1302.383
TX30	1	1030.000	2.000	0.000	354176.472	4742437.030	1302.005
TX31	1	1031.000	2.000	0.000	354117.138	4742445.429	1301.790
TX32	1	1032.000	2.000	0.000	354055.915	4742458.801	1301.023
TX33	1	1033.000	1.000	0.000	353999.613	4742468.976	1301.636
TX1	1	1001.000	2.000	0.000	355873.540	4742384.330	1500.000
